id	advert_id	domain	developer	address	gp	description	entrance_number	floor	area	room_count	flat_number	price	published_at	actualized_at
5d34b947-7997-4075-830b-21e69c442c03	321315	t-dsk.ru	ТДСК	ул. Монтажников, д.  42а, (ГП-5.11), подъезд 2, квартира №97	ГП-5	1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 2 подъезд	2	4	37.3	1	97	4300000	2023-08-27 12:12:26.842000+00:00	2023-10-19 13:33:53.217000+00:00
7768b31d-234b-49ef-aba4-d5f9366555c9	320406	t-dsk.ru	ТДСК	ул. Монтажников, д. 40, подъезд 3, квартира №206		1-комнатная квартира на ул. Монтажников, дом 40 3 подъезд	3	12	39.6	1	206	4250000	2023-06-01 05:39:31.385000+00:00	2023-09-11 18:59:36.514000+00:00
8f738900-9122-43ba-9cd8-e75512b79179	322519	t-dsk.ru	ТДСК	ул. Монтажников, 42б. (ГП-6.1), подъезд 1, квартира №24	ГП-6.1	3-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 1 подъезд	1	5	86.8	3	24	7600000	2023-12-15 18:48:56.070000+00:00	2024-05-14 04:04:37.445000+00:00
79a03bfc-e152-4729-9c4a-8d7706e5488e	300589	t-dsk.ru	ТДСК	ул. Монтажников, д. 38, подъезд 1, квартира №36		3-комнатная квартира на ул. Монтажников, дом 38 1 подъезд	1	7	86.6	3	36	7250000	2023-03-13 05:11:13.975000+00:00	2023-07-18 15:08:50.050000+00:00
c2e96143-f364-4dd4-927d-da28afc3b671	320348	t-dsk.ru	ТДСК	ул. Монтажников, д. 40, подъезд 2, квартира №148		1-комнатная квартира на ул. Монтажников, дом 40 2 подъезд	2	14	39.6	1	148	4250000	2023-06-01 05:39:31.650000+00:00	2023-09-13 15:36:45.888000+00:00
bfee0f56-88d9-4874-89ec-446c3633abd1	321403	t-dsk.ru	ТДСК	ул. Монтажников, д.  42а, (ГП-5.11), подъезд 3, квартира №185	ГП-5	3-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 3 подъезд	3	8	86.8	3	185	7600000	2023-08-27 12:11:25.248000+00:00	2023-11-13 11:43:01.778000+00:00
dbbbfdcd-07b7-4968-8f7d-92775e8d161e	322439	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 5, квартира №236	ГП-7	1-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 5 подъезд	5	8	40.9	1	236	3750000	2023-12-06 07:46:47.542000+00:00	2023-12-19 12:27:01.336000+00:00
6ec9035d-8f93-4f4d-8c72-40e18ac6ec13	320354	t-dsk.ru	ТДСК	ул. Монтажников, д. 40, подъезд 2, квартира №154		3-комнатная квартира на ул. Монтажников, дом 40 2 подъезд	2	15	86.8	3	154	7350000	2023-06-01 05:38:27.019000+00:00	2023-08-16 17:02:13.166000+00:00
4595837a-6871-41d5-bc4f-41ff19d1fcd1	251598	t-dsk.ru	ТДСК	ул. Валентины Трофимовой, д. 12, подъезд 1, квартира №15		1-комнатная квартира на ул. Валентины Трофимовой, дом 12 1 подъезд	1	4	39.6	1	15	4500000	2023-03-13 05:12:32.634000+00:00	2023-10-11 17:59:59.960000+00:00
b03587f9-38d0-401c-b0df-2f36ea3ff4dc	321130	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 2, квартира №136	ГП-5	1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 2 подъезд	2	12	39.5	1	136	4500000	2023-08-27 21:09:35.183000+00:00	2024-01-10 11:00:17.369000+00:00
a9814460-5c23-45e1-87c4-faa3d0a5ed1a	320257	t-dsk.ru	ТДСК	ул. Монтажников, д. 40, подъезд 1, квартира №57		1-комнатная квартира на ул. Монтажников, дом 40 1 подъезд	1	11	39.6	1	57	4250000	2023-06-01 05:39:37.150000+00:00	2023-09-14 17:38:11.364000+00:00
74c8e064-8238-4ea2-8364-5520a7539d87	322637	t-dsk.ru	ТДСК	ул. Монтажников, 42б. (ГП-6.1), подъезд 2, квартира №142	ГП-6	1-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 2 подъезд	2	13	37.3	1	142	4300000	2023-12-15 18:52:32.953000+00:00	2024-02-26 19:48:11.631000+00:00
3a711d6f-215b-4601-b87d-d09d75e768f5	300776	t-dsk.ru	ТДСК	ул. Монтажников, д. 38, подъезд 3, квартира №223		1-комнатная квартира на ул. Монтажников, дом 38 3 подъезд	3	15	39.5	1	223	4100000	2023-03-13 05:12:02.952000+00:00	2023-07-20 11:41:56.563000+00:00
5e76789b-6036-45da-85f3-6f95a74475e6	99613	t-dsk.ru	ТДСК	ул. Монтажников 36, (ГП-4.7), подъезд 1, квартира №112	ГП-4	2-комнатная квартира на улица Монтажников 36, ГП-4.7 1 подъезд	1	15	65.5	2	112	6500000	2023-03-13 05:11:32.667000+00:00	2023-11-03 01:58:28.091000+00:00
66d0f01f-3476-486f-85ed-aa35ad0e8c6f	321088	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 2, квартира №94	ГП-5	3-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 2 подъезд	2	3	86.8	3	94	7800000	2023-08-27 12:11:40.213000+00:00	2023-12-28 07:00:51.232000+00:00
85e6df7e-9c54-4275-93e1-32a8356e72a3	321435	t-dsk.ru	ТДСК	ул. Монтажников, д.  42а, (ГП-5.11), подъезд 3, квартира №217	ГП-5	1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 3 подъезд	3	14	37.4	1	217	4300000	2023-08-27 21:09:07.871000+00:00	2024-02-02 15:41:55.892000+00:00
f6f6a739-1f68-40e1-a8ae-711e1ba2efd9	322038	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 2, квартира №147	ГП-5	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 2 подъезд	2	12	40.4	1	147	4850000	2023-11-02 08:11:35.798000+00:00	2023-11-13 02:47:29.031000+00:00
643b8e47-087f-444d-893b-a66884728946	322369	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 4, квартира №166	ГП-7	2-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 4 подъезд	4	4	67.5	2	166	5800000	2023-12-06 07:45:56.572000+00:00	2024-02-15 08:13:31.520000+00:00
48ef3fd4-6a9e-4972-8dc0-3968947283d6	320306	t-dsk.ru	ТДСК	ул. Монтажников, д. 40, подъезд 2, квартира №106		1-комнатная квартира на ул. Монтажников, дом 40 2 подъезд	2	6	39.3	1	106	4250000	2023-06-01 05:39:34.559000+00:00	2023-08-01 00:04:42.827000+00:00
646269b2-9f6f-42cf-8336-2287da2e6e37	322676	t-dsk.ru	ТДСК	ул. Монтажников, 42б. (ГП-6.1), подъезд 3, квартира №181	ГП-6	1-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 3 подъезд	3	7	39.6	1	181	4350000	2023-12-15 18:52:40.988000+00:00	2024-02-26 19:48:11.631000+00:00
3c62597d-1fc7-45f5-b4f7-e019d28b7244	322028	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 2, квартира №137	ГП-5	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 2 подъезд	2	10	40.4	1	137	4850000	2023-11-02 08:11:35.854000+00:00	2023-11-07 13:17:22.929000+00:00
1a087d40-314b-47eb-b487-3410c8e425a9	321429	t-dsk.ru	ТДСК	ул. Монтажников, д.  42а, (ГП-5.11), подъезд 3, квартира №211	ГП-5	1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 3 подъезд	3	13	39.7	1	211	4500000	2023-08-27 12:12:36.472000+00:00	2023-10-25 12:28:25.812000+00:00
c34e6b36-3b61-4b02-86b3-5a04797fb7eb	321397	t-dsk.ru	ТДСК	ул. Монтажников, д.  42а, (ГП-5.11), подъезд 3, квартира №179	ГП-5	3-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 3 подъезд	3	6	86.7	3	179	7600000	2023-08-27 12:11:25.281000+00:00	2024-02-26 19:48:11.631000+00:00
e75b40f7-48f8-4e50-b747-ff30d6fedc99	320090	t-dsk.ru	ТДСК	ул. Александра Пушкина д.3, (ГП-7.7), подъезд 2, квартира №85	ГП-7	3-комнатная квартира на ул. Александра Пушкина дом 3 (ГП-7.7) 2 подъезд	2	2	87.0	3	85	5950000	2023-04-21 12:30:39.514000+00:00	2023-07-21 23:18:16.504000+00:00
34d0b5b3-23cf-4cb2-9240-5402560824f6	99541	t-dsk.ru	ТДСК	ул. Монтажников 36, (ГП-4.7), подъезд 1, квартира №40	ГП-4	2-комнатная квартира на улица Монтажников 36, ГП-4.7 1 подъезд	1	6	65.5	2	40	6500000	2023-03-13 05:11:35.895000+00:00	2023-10-11 17:59:59.960000+00:00
5fdebda3-7440-4bbb-b151-8e2ccf654ebc	321197	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №203	ГП-5	1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд	3	11	39.7	1	203	4500000	2023-08-27 21:09:34.975000+00:00	2024-02-02 15:41:55.892000+00:00
caede052-bbf6-4107-b6fa-7d4ec3349df8	321229	t-dsk.ru	ТДСК	ул. Монтажников, д.  42а, (ГП-5.11), подъезд 1, квартира №11	ГП-5	1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 1 подъезд	1	3	39.7	1	11	4550000	2023-08-27 12:13:03.343000+00:00	2023-12-06 07:45:06.170000+00:00
2edcf6d9-5a78-45f6-8d26-877f6f8dce11	322783	t-dsk.ru	ТДСК	ул. Монтажников 42, к.1 (ГП-5-12), подъезд 1, квартира №41	ГП-5-12	2-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 1 подъезд	1	11	67.6	2	41	6800000	2023-12-19 12:29:50.271000+00:00	2024-05-14 04:05:45.282000+00:00
a799c079-6f4b-473a-83b6-957753136aa9	322276	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 2, квартира №73	ГП-7	2-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 2 подъезд	2	7	59.0	2	73	5350000	2023-12-06 07:45:51.384000+00:00	2024-04-10 18:28:42.797000+00:00
3553cf43-26d3-4c61-8634-ed22fbab9e99	251699	t-dsk.ru	ТДСК	ул. Валентины Трофимовой, д. 12, подъезд 2, квартира №116		1-комнатная квартира на ул. Валентины Трофимовой, дом 12 2 подъезд	2	7	39.5	1	116	4250000	2023-03-13 05:12:29.184000+00:00	2023-09-06 13:08:42.653000+00:00
62a33b59-6360-4075-bc41-01f4ce07159e	322500	t-dsk.ru	ТДСК	ул. Монтажников, 42б. (ГП-6.1), подъезд 1, квартира №5	ГП-6	1-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 1 подъезд	1	2	39.5	1	5	4350000	2023-12-15 18:52:51.059000+00:00	2024-02-26 19:48:11.631000+00:00
39df7eb4-d4e4-418e-af71-0ba33bec433c	321999	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 2, квартира №108	ГП-5	2-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 2 подъезд	2	4	58.3	2	108	6950000	2023-11-02 08:09:34.937000+00:00	2023-12-04 11:01:19.639000+00:00
95712794-31c0-443c-972b-76010c8e4bef	321959	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 1, квартира №68	ГП-5	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 1 подъезд	1	14	40.4	1	68	4850000	2023-11-02 08:11:35.995000+00:00	2023-12-06 07:45:06.170000+00:00
a363449b-85f2-4f91-85eb-4a9197181afc	320154	t-dsk.ru	ТДСК	ул. Александра Пушкина д.3, (ГП-7.7), подъезд 2, квартира №149	ГП-7	3-комнатная квартира на ул. Александра Пушкина дом 3 (ГП-7.7) 2 подъезд	2	14	86.7	3	149	5950000	2023-04-21 12:30:42.541000+00:00	2023-08-25 05:47:44.700000+00:00
9b2f0c03-b6ed-44b9-9cc8-a71c23981b9c	321816	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №249	ГП-7.1	1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд	3	17	39.5	1	249	4400000	2023-10-06 12:53:29.619000+00:00	2024-05-14 04:06:28.019000+00:00
b80e0a56-0dc7-4d60-86f3-8b1fbfbe52bb	321028	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №34	ГП-5	1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд	1	7	37.3	1	34	4350000	2023-08-27 12:12:33.076000+00:00	2024-02-02 15:41:55.892000+00:00
fbf132f6-4005-48e1-82e2-2c3f86e31d43	320042	t-dsk.ru	ТДСК	ул. Александра Пушкина д.3, (ГП-7.7), подъезд 1, квартира №37	ГП-7	2-комнатная квартира на ул. Александра Пушкина дом 3 (ГП-7.7) 1 подъезд	1	8	56.3	2	37	4850000	2023-04-21 12:30:54.338000+00:00	2023-07-21 23:18:16.504000+00:00
916e148c-6a11-4276-b285-1ead76ea0268	320060	t-dsk.ru	ТДСК	ул. Александра Пушкина д.3, (ГП-7.7), подъезд 1, квартира №55	ГП-7	2-комнатная квартира на ул. Александра Пушкина дом 3 (ГП-7.7) 1 подъезд	1	11	56.4	2	55	4850000	2023-04-21 12:30:58.685000+00:00	2023-09-21 07:10:18.673000+00:00
670de8f9-8f94-4669-b5f0-db969b78acc6	320568	t-dsk.ru	ТДСК	ул. Валентины Трофимовой, д. 8, подъезд 2, квартира №99		1-комнатная квартира на ул. Валентины Трофимовой, дом 8 2 подъезд	2	4	40.1	1	99	4600000	2023-06-19 12:57:53.512000+00:00	2023-08-01 00:04:42.827000+00:00
60b8d9c5-29fb-4afd-956c-0ef53844ce1d	322205	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 1, квартира №2	ГП-7	2-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 1 подъезд	1	2	58.7	2	2	5350000	2023-12-06 07:45:51.674000+00:00	2024-04-04 10:25:39.016000+00:00
16ba9a3d-7d23-4bf1-a6aa-103e5fee536b	322403	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 4, квартира №200	ГП-7	1-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 4 подъезд	4	13	40.9	1	200	3950000	2023-12-06 07:46:47.636000+00:00	2024-04-04 10:25:39.016000+00:00
b54ab669-41c0-4bbe-9454-432f482b55ab	322056	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 2, квартира №165	ГП-5.2	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 2 подъезд	2	16	38.6	1	165	4850000	2023-11-02 08:11:25.818000+00:00	2024-05-14 04:06:54.672000+00:00
07d2c8db-a305-44c4-b2e3-1a3433ff0c60	322652	t-dsk.ru	ТДСК	ул. Монтажников, 42б. (ГП-6.1), подъезд 3, квартира №157	ГП-6.1	1-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 3 подъезд	3	2	37.4	1	157	4300000	2023-12-15 18:52:32.887000+00:00	2024-05-14 04:06:25.058000+00:00
72bfd7fb-cec9-4519-beb9-3206d85e1c2d	322306	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 3, квартира №103	ГП-7	2-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 3 подъезд	3	3	67.3	2	103	5800000	2023-12-06 07:46:00.356000+00:00	2024-02-26 19:48:11.631000+00:00
760d82bd-4018-490e-b418-5e0a024b3bb0	320116	t-dsk.ru	ТДСК	ул. Александра Пушкина д.3, (ГП-7.7), подъезд 2, квартира №111	ГП-7	1-комнатная квартира на ул. Александра Пушкина дом 3 (ГП-7.7) 2 подъезд	2	7	39.6	1	111	4100000	2023-04-21 12:31:15.869000+00:00	2023-12-06 16:41:35.966000+00:00
4dc6f6c4-07ca-45af-9a11-a6375742a28f	320238	t-dsk.ru	ТДСК	ул. Монтажников, д. 40, подъезд 1, квартира №38		1-комнатная квартира на ул. Монтажников, дом 40 1 подъезд	1	8	28.5	1	38	3100000	2023-06-01 05:38:41.252000+00:00	2023-08-12 12:15:43.263000+00:00
a590d900-d98a-4d10-83e9-f96da5583621	320363	t-dsk.ru	ТДСК	ул. Монтажников, д. 40, подъезд 3, квартира №163		1-комнатная квартира на ул. Монтажников, дом 40 3 подъезд	3	3	39.6	1	163	4250000	2023-06-01 05:39:31.584000+00:00	2023-07-25 07:45:45.467000+00:00
017942b2-fca1-4823-b93f-bb794129d974	322230	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 1, квартира №27	ГП-7	1-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 1 подъезд	1	8	40.9	1	27	3750000	2023-12-06 07:46:55.009000+00:00	2023-12-19 21:26:11.065000+00:00
89815884-a8c9-4760-8b9b-60b6b5229f2b	300556	t-dsk.ru	ТДСК	ул. Монтажников, д. 38, подъезд 1, квартира №3		1-комнатная квартира на ул. Монтажников, дом 38 1 подъезд	1	2	39.4	1	3	4100000	2023-03-13 05:12:11.170000+00:00	2023-08-16 17:02:13.166000+00:00
54215874-e890-4c90-89ab-78774271418d	321660	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №93	ГП-7	1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд	2	3	26.8	1	93	3500000	2023-10-06 12:52:43.502000+00:00	2023-11-22 04:18:23.164000+00:00
5c85f955-688d-4a3c-bf12-e09f3a148173	322053	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 2, квартира №162	ГП-5	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 2 подъезд	2	15	40.4	1	162	4850000	2023-11-02 08:11:25.832000+00:00	2023-11-13 02:47:29.031000+00:00
48fd6f43-aec0-47fb-996e-87453f10930e	321701	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №134	ГП-7	1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд	2	11	40.3	1	134	4400000	2023-10-06 12:53:33.598000+00:00	2024-02-26 19:48:11.631000+00:00
aa259ae2-e259-47c5-a077-3c6b1521d74b	320865	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 3, квартира №161	ГП-7	1-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 3 подъезд	3	6	41.0	1	161	3950000	2023-08-27 21:08:14.834000+00:00	2023-12-06 16:41:35.966000+00:00
c7ca7c7b-3082-452b-8e34-c905886e95a8	322384	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 4, квартира №181	ГП-7	1-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 4 подъезд	4	8	40.9	1	181	3950000	2023-12-06 07:46:47.713000+00:00	2024-01-25 10:46:15.460000+00:00
8533db89-cf55-4fb5-8eb4-bb5bda01be9e	321218	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №224	ГП-5	3-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд	3	15	86.8	3	224	7600000	2023-08-27 12:11:28.750000+00:00	2023-11-27 09:20:40.334000+00:00
46166a94-bcb0-4a5e-a0c4-6fcc842e2bb4	321185	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №191	ГП-5	1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд	3	9	39.5	1	191	4500000	2023-08-27 21:09:35.016000+00:00	2024-02-02 15:41:55.892000+00:00
5046dcea-79cd-4df3-bb66-fcdf086861c4	322349	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 3, квартира №146	ГП-7.6	2-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 3 подъезд	3	13	67.6	2	146	5800000	2023-12-06 07:46:00.175000+00:00	2024-05-14 04:05:28.840000+00:00
2ebe6c14-0b45-4819-aff5-78512158f904	322346	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 3, квартира №143	ГП-7.6	2-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 3 подъезд	3	13	67.7	2	143	5800000	2023-12-06 07:46:00.183000+00:00	2024-05-14 04:05:28.849000+00:00
b9ae70a8-d9d0-4590-8c74-645b3396d5a2	321430	t-dsk.ru	ТДСК	ул. Монтажников, д.  42а, (ГП-5.11), подъезд 3, квартира №212	ГП-5	1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 3 подъезд	3	13	37.3	1	212	4300000	2023-08-27 21:09:07.878000+00:00	2023-11-15 11:30:35.087000+00:00
ce4eba09-7e47-45ab-9913-d2324bb74af3	321080	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 2, квартира №86	ГП-5	1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 2 подъезд	2	2	39.5	1	86	4500000	2023-08-27 12:12:48.952000+00:00	2024-02-02 15:41:55.892000+00:00
3ed5a033-cf14-4eec-a71a-e2590034a7ea	321285	t-dsk.ru	ТДСК	ул. Монтажников, д.  42а, (ГП-5.11), подъезд 1, квартира №67	ГП-5	2-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 1 подъезд	1	13	56.5	2	67	5950000	2023-08-27 12:11:50.949000+00:00	2023-08-29 17:45:43.168000+00:00
c7830bfd-a98f-4013-b6a3-3c93bb9490f4	321792	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №225	ГП-7	2-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд	3	12	59.6	2	225	5900000	2023-10-06 12:52:30.871000+00:00	2023-11-24 09:54:05.547000+00:00
23d378c6-bfe9-4b91-b999-06e64285bed0	321204	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №210	ГП-5	3-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд	3	13	86.6	3	210	7600000	2023-08-27 12:11:28.793000+00:00	2023-12-29 13:53:44.216000+00:00
502ed358-87c1-4c5b-8fef-db82a679bd06	320344	t-dsk.ru	ТДСК	ул. Монтажников, д. 40, подъезд 2, квартира №144		3-комнатная квартира на ул. Монтажников, дом 40 2 подъезд	2	13	86.5	3	144	7350000	2023-06-01 05:38:27.062000+00:00	2023-12-15 09:50:45.978000+00:00
935d4fb1-8494-4323-b884-46cb4302cd6a	321423	t-dsk.ru	ТДСК	ул. Монтажников, д.  42а, (ГП-5.11), подъезд 3, квартира №205	ГП-5	3-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 3 подъезд	3	12	86.8	3	205	7600000	2023-08-27 12:11:25.165000+00:00	2023-11-22 04:18:23.164000+00:00
76ed8ee8-36cd-4e6b-aba4-9be7cf4f2f3c	320851	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 3, квартира №147	ГП-7	2-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 3 подъезд	3	3	67.4	2	147	5800000	2023-08-27 12:11:47.750000+00:00	2023-11-18 20:04:44.358000+00:00
93a6a65d-3b94-492d-951d-b9ef8d3ff6f3	321744	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №177	ГП-7.1	1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд	3	3	38.8	1	177	4400000	2023-10-06 12:53:33.308000+00:00	2024-05-14 04:06:28.356000+00:00
45609999-a8dd-45b5-8a4b-853ffc384eba	321134	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 2, квартира №140	ГП-5	3-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 2 подъезд	2	13	86.9	3	140	7800000	2023-08-27 12:11:36.298000+00:00	2024-04-02 13:40:39.440000+00:00
a12d882a-e0e4-447c-a817-a4b6a0b5a50d	321267	t-dsk.ru	ТДСК	ул. Монтажников, д.  42а, (ГП-5.11), подъезд 1, квартира №49	ГП-5	2-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 1 подъезд	1	10	56.2	2	49	5950000	2023-08-27 12:11:50.969000+00:00	2023-09-25 18:13:50.818000+00:00
8efc94f1-1e23-4f87-9ff4-c76137392e37	321035	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №41	ГП-5	1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд	1	8	39.3	1	41	4550000	2023-08-27 12:13:03.486000+00:00	2024-02-02 15:41:55.892000+00:00
3bab6715-6cef-4cd4-bfd3-79b28d3e5c06	321437	t-dsk.ru	ТДСК	ул. Монтажников, д.  42а, (ГП-5.11), подъезд 3, квартира №219	ГП-5	3-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 3 подъезд	3	14	87.0	3	219	7600000	2023-08-27 12:11:25.117000+00:00	2023-11-22 04:18:23.164000+00:00
a1cfef0c-b400-48f7-b45e-b1681ac053d6	321121	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 2, квартира №127	ГП-5	1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 2 подъезд	2	10	37.2	1	127	4300000	2023-08-27 12:12:26.987000+00:00	2023-11-24 09:54:05.547000+00:00
b74af797-d2c8-437b-a7b4-c1c492c1336c	321790	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №223	ГП-7.1	1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд	3	12	26.8	1	223	3500000	2023-10-06 12:52:39.821000+00:00	2024-05-14 04:06:11.662000+00:00
3e13bb63-ae7a-4437-a904-a94cc52f1b5a	320824	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 2, квартира №120	ГП-7.11	2-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 2 подъезд	2	10	67.6	2	120	5800000	2023-08-27 12:11:50.813000+00:00	2024-05-14 04:05:35.305000+00:00
d4a8af2d-c8e5-41d3-abaa-11d0fcd4e150	321178	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №184	ГП-5	3-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд	3	7	86.7	3	184	7600000	2023-08-27 12:11:28.897000+00:00	2023-12-15 09:50:45.978000+00:00
48ce81dd-6be4-42de-9619-220999ad3828	322397	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 4, квартира №194	ГП-7.6	2-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 4 подъезд	4	11	67.4	2	194	5800000	2023-12-06 07:45:56.419000+00:00	2024-05-14 04:05:25.864000+00:00
